Step,n_bits: 50 - eval/success_count,n_bits: 50 - eval/success_count__MIN,n_bits: 50 - eval/success_count__MAX
215,0,0,0
216,0.01,0.01,0.01
217,0,0,0
218,0.01,0.01,0.01
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0.01,0.01,0.01
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0.01,0.01,0.01
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0.01,0.01,0.01
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0.01,0.01,0.01
249,0,0,0
250,0.01,0.01,0.01
251,0.029999999,0.029999999,0.029999999
252,0,0,0
253,0.02,0.02,0.02
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,0
261,0.01,0.01,0.01
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,0,0,0
267,0,0,0
268,0.01,0.01,0.01
269,0.01,0.01,0.01
270,0,0,0
271,0,0,0
272,0,0,0
273,0.01,0.01,0.01
274,0,0,0
275,0,0,0
276,0,0,0
277,0.02,0.02,0.02
278,0.029999999,0.029999999,0.029999999
279,0,0,0
280,0,0,0
281,0.02,0.02,0.02
282,0.01,0.01,0.01
283,0.01,0.01,0.01
284,0.01,0.01,0.01
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0.01,0.01,0.01
290,0.01,0.01,0.01
291,0.01,0.01,0.01
292,0.02,0.02,0.02
293,0,0,0
294,0,0,0
295,0.029999999,0.029999999,0.029999999
296,0,0,0
297,0.01,0.01,0.01
298,0,0,0
299,0,0,0
300,0,0,0
301,0,0,0
302,0,0,0
303,0.02,0.02,0.02
304,0,0,0
305,0.01,0.01,0.01
306,0.02,0.02,0.02
307,0.01,0.01,0.01
308,0,0,0
309,0.02,0.02,0.02
310,0.01,0.01,0.01
311,0.01,0.01,0.01
312,0,0,0
313,0,0,0
314,0,0,0
315,0,0,0
316,0.01,0.01,0.01
317,0.029999999,0.029999999,0.029999999
318,0.01,0.01,0.01
319,0,0,0
320,0,0,0
321,0,0,0
322,0,0,0
323,0,0,0
324,0.039999999,0.039999999,0.039999999
325,0.050000001,0.050000001,0.050000001
326,0.02,0.02,0.02
327,0.01,0.01,0.01
328,0.029999999,0.029999999,0.029999999
329,0,0,0
330,0.01,0.01,0.01
331,0.01,0.01,0.01
332,0,0,0
333,0.02,0.02,0.02
334,0.01,0.01,0.01
335,0,0,0
336,0,0,0
337,0,0,0
338,0.01,0.01,0.01
339,0,0,0
340,0.01,0.01,0.01
341,0,0,0
342,0,0,0
343,0.029999999,0.029999999,0.029999999
344,0,0,0
345,0.02,0.02,0.02
346,0.01,0.01,0.01
347,0,0,0
348,0.02,0.02,0.02
349,0,0,0
350,0.01,0.01,0.01
351,0.01,0.01,0.01
352,0.01,0.01,0.01
353,0,0,0
354,0,0,0
355,0.01,0.01,0.01
356,0.02,0.02,0.02
357,0.01,0.01,0.01
358,0,0,0
359,0,0,0
360,0.01,0.01,0.01
361,0.01,0.01,0.01
362,0.01,0.01,0.01
363,0,0,0
364,0,0,0
365,0.01,0.01,0.01
366,0,0,0
367,0.029999999,0.029999999,0.029999999
368,0.02,0.02,0.02
369,0.02,0.02,0.02
370,0.02,0.02,0.02
371,0,0,0
372,0.01,0.01,0.01
373,0.01,0.01,0.01
374,0.02,0.02,0.02
375,0,0,0
376,0,0,0
377,0.02,0.02,0.02
378,0,0,0
379,0,0,0
380,0.01,0.01,0.01
381,0,0,0
382,0.01,0.01,0.01
383,0.01,0.01,0.01
384,0.02,0.02,0.02
385,0,0,0
386,0,0,0
387,0.01,0.01,0.01
388,0,0,0
389,0.02,0.02,0.02
390,0.01,0.01,0.01
391,0.01,0.01,0.01
392,0.029999999,0.029999999,0.029999999
393,0,0,0
394,0.01,0.01,0.01
395,0.02,0.02,0.02
396,0.01,0.01,0.01
397,0.02,0.02,0.02
398,0.02,0.02,0.02
399,0,0,0
400,0,0,0
401,0,0,0
402,0.050000001,0.050000001,0.050000001
403,0.01,0.01,0.01
404,0.02,0.02,0.02
405,0.02,0.02,0.02
406,0.01,0.01,0.01
407,0.01,0.01,0.01
408,0,0,0
409,0.01,0.01,0.01
410,0.02,0.02,0.02
411,0.050000001,0.050000001,0.050000001
412,0.029999999,0.029999999,0.029999999
413,0,0,0
414,0.02,0.02,0.02
415,0.02,0.02,0.02
416,0.01,0.01,0.01
417,0.01,0.01,0.01
418,0.02,0.02,0.02
419,0.02,0.02,0.02
420,0.02,0.02,0.02
421,0.01,0.01,0.01
422,0.02,0.02,0.02
423,0,0,0
424,0,0,0
425,0,0,0
426,0,0,0
427,0,0,0
428,0,0,0
429,0.01,0.01,0.01
430,0.02,0.02,0.02
431,0,0,0
432,0.02,0.02,0.02
433,0.01,0.01,0.01
434,0.01,0.01,0.01
435,0.02,0.02,0.02
436,0.039999999,0.039999999,0.039999999
437,0.01,0.01,0.01
438,0.01,0.01,0.01
439,0.029999999,0.029999999,0.029999999
440,0.039999999,0.039999999,0.039999999
441,0.02,0.02,0.02
442,0,0,0
443,0.01,0.01,0.01
444,0.01,0.01,0.01
445,0.029999999,0.029999999,0.029999999
446,0.039999999,0.039999999,0.039999999
447,0.01,0.01,0.01
448,0.01,0.01,0.01
449,0.01,0.01,0.01
450,0.059999999,0.059999999,0.059999999
451,0.039999999,0.039999999,0.039999999
452,0.029999999,0.029999999,0.029999999
453,0.01,0.01,0.01
454,0.02,0.02,0.02
455,0.029999999,0.029999999,0.029999999
456,0,0,0
457,0.029999999,0.029999999,0.029999999
458,0.01,0.01,0.01
459,0,0,0
460,0.01,0.01,0.01
461,0.01,0.01,0.01
462,0.02,0.02,0.02
463,0.01,0.01,0.01
464,0.01,0.01,0.01
465,0.01,0.01,0.01
466,0.039999999,0.039999999,0.039999999
467,0.02,0.02,0.02
468,0.029999999,0.029999999,0.029999999
469,0,0,0
470,0.01,0.01,0.01
471,0.039999999,0.039999999,0.039999999
472,0.029999999,0.029999999,0.029999999
473,0.039999999,0.039999999,0.039999999
474,0.02,0.02,0.02
475,0.029999999,0.029999999,0.029999999
476,0.029999999,0.029999999,0.029999999
477,0.01,0.01,0.01
478,0.01,0.01,0.01
479,0,0,0
480,0.029999999,0.029999999,0.029999999
481,0.02,0.02,0.02
482,0.01,0.01,0.01
483,0.039999999,0.039999999,0.039999999
484,0.02,0.02,0.02
485,0.039999999,0.039999999,0.039999999
486,0.01,0.01,0.01
487,0.029999999,0.029999999,0.029999999
488,0.01,0.01,0.01
489,0.039999999,0.039999999,0.039999999
490,0.02,0.02,0.02
491,0.02,0.02,0.02
492,0.02,0.02,0.02
493,0.02,0.02,0.02
494,0.01,0.01,0.01
495,0.01,0.01,0.01
496,0.02,0.02,0.02
497,0,0,0
498,0.029999999,0.029999999,0.029999999
499,0.039999999,0.039999999,0.039999999
500,0.050000001,0.050000001,0.050000001
501,0.02,0.02,0.02
502,0,0,0
503,0.01,0.01,0.01
504,0.01,0.01,0.01
505,0.02,0.02,0.02
506,0.039999999,0.039999999,0.039999999
507,0.029999999,0.029999999,0.029999999
508,0.029999999,0.029999999,0.029999999
509,0.059999999,0.059999999,0.059999999
510,0.039999999,0.039999999,0.039999999
511,0,0,0
512,0.059999999,0.059999999,0.059999999
513,0.01,0.01,0.01
514,0.050000001,0.050000001,0.050000001
515,0.02,0.02,0.02
516,0.039999999,0.039999999,0.039999999
517,0.02,0.02,0.02
518,0.02,0.02,0.02
519,0.02,0.02,0.02
520,0.01,0.01,0.01
521,0.01,0.01,0.01
522,0.050000001,0.050000001,0.050000001
523,0.029999999,0.029999999,0.029999999
524,0.029999999,0.029999999,0.029999999
525,0.029999999,0.029999999,0.029999999
526,0.01,0.01,0.01
527,0.07,0.07,0.07
528,0.039999999,0.039999999,0.039999999
529,0,0,0
530,0.029999999,0.029999999,0.029999999
531,0.01,0.01,0.01
532,0.029999999,0.029999999,0.029999999
533,0.029999999,0.029999999,0.029999999
534,0.050000001,0.050000001,0.050000001
535,0.039999999,0.039999999,0.039999999
536,0.029999999,0.029999999,0.029999999
537,0.01,0.01,0.01
538,0.02,0.02,0.02
539,0.02,0.02,0.02
540,0.050000001,0.050000001,0.050000001
541,0,0,0
542,0.01,0.01,0.01
543,0.02,0.02,0.02
544,0,0,0
545,0.02,0.02,0.02
546,0.050000001,0.050000001,0.050000001
547,0.039999999,0.039999999,0.039999999
548,0.029999999,0.029999999,0.029999999
549,0.02,0.02,0.02
550,0.059999999,0.059999999,0.059999999
551,0.029999999,0.029999999,0.029999999
552,0.050000001,0.050000001,0.050000001
553,0.050000001,0.050000001,0.050000001
554,0.039999999,0.039999999,0.039999999
555,0.050000001,0.050000001,0.050000001
556,0.029999999,0.029999999,0.029999999
557,0.02,0.02,0.02
558,0.029999999,0.029999999,0.029999999
559,0.02,0.02,0.02
560,0.029999999,0.029999999,0.029999999
561,0.01,0.01,0.01
562,0.039999999,0.039999999,0.039999999
563,0.039999999,0.039999999,0.039999999
564,0.039999999,0.039999999,0.039999999
565,0.059999999,0.059999999,0.059999999
566,0.02,0.02,0.02
567,0.029999999,0.029999999,0.029999999
568,0.02,0.02,0.02
569,0.050000001,0.050000001,0.050000001
570,0.059999999,0.059999999,0.059999999
571,0.029999999,0.029999999,0.029999999
572,0.039999999,0.039999999,0.039999999
573,0,0,0
574,0.050000001,0.050000001,0.050000001
575,0.07,0.07,0.07
576,0.029999999,0.029999999,0.029999999
577,0.039999999,0.039999999,0.039999999
578,0.050000001,0.050000001,0.050000001
579,0.07,0.07,0.07
580,0.029999999,0.029999999,0.029999999
581,0.01,0.01,0.01
582,0.029999999,0.029999999,0.029999999
583,0.039999999,0.039999999,0.039999999
584,0.029999999,0.029999999,0.029999999
585,0,0,0
586,0.029999999,0.029999999,0.029999999
587,0.029999999,0.029999999,0.029999999
588,0.07,0.07,0.07
589,0.029999999,0.029999999,0.029999999
590,0.050000001,0.050000001,0.050000001
591,0.02,0.02,0.02
592,0.02,0.02,0.02
593,0.02,0.02,0.02
594,0.050000001,0.050000001,0.050000001
595,0.059999999,0.059999999,0.059999999
596,0.01,0.01,0.01
597,0.029999999,0.029999999,0.029999999
598,0.02,0.02,0.02
599,0.039999999,0.039999999,0.039999999
