"Step","n_bits: 40 - eval/success_count","n_bits: 40 - eval/success_count__MIN","n_bits: 40 - eval/success_count__MAX"
"97","0","0","0"
"98","0","0","0"
"99","0.004999999888241291","0","0.009999999776482582"
"100","0","0","0"
"101","0","0","0"
"102","0","0","0"
"103","0","0","0"
"104","0","0","0"
"105","0.004999999888241291","0","0.009999999776482582"
"106","0","0","0"
"107","0","0","0"
"108","0","0","0"
"109","0","0","0"
"110","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"111","0.009999999776482582","0","0.019999999552965164"
"112","0","0","0"
"113","0","0","0"
"114","0","0","0"
"115","0","0","0"
"116","0","0","0"
"117","0","0","0"
"118","0","0","0"
"119","0","0","0"
"120","0","0","0"
"121","0","0","0"
"122","0.009999999776482582","0","0.019999999552965164"
"123","0","0","0"
"124","0","0","0"
"125","0","0","0"
"126","0","0","0"
"127","0","0","0"
"128","0","0","0"
"129","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"130","0.004999999888241291","0","0.009999999776482582"
"131","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"132","0.019999999552965164","0.019999999552965164","0.019999999552965164"
"133","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"134","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"135","0.009999999776482582","0","0.019999999552965164"
"136","0.009999999776482582","0","0.019999999552965164"
"137","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"138","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"139","0.004999999888241291","0","0.009999999776482582"
"140","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"141","0.024999999441206455","0.019999999552965164","0.029999999329447746"
"142","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"143","0.009999999776482582","0","0.019999999552965164"
"144","0.009999999776482582","0","0.019999999552965164"
"145","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"146","0.014999999664723873","0.009999999776482582","0.019999999552965164"
"147","0.024999999441206455","0.019999999552965164","0.029999999329447746"
"148","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"149","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"150","0.019999999552965164","0","0.03999999910593033"
"151","0.02500000037252903","0","0.05000000074505806"
"152","0","0","0"
"153","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"154","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"155","0.009999999776482582","0","0.019999999552965164"
"156","0.019999999552965164","0","0.03999999910593033"
"157","0.024999999441206455","0.009999999776482582","0.03999999910593033"
"158","0.03499999921768904","0.029999999329447746","0.03999999910593033"
"159","0.055000001564621925","0.019999999552965164","0.09000000357627869"
"160","0.029999999329447746","0.019999999552965164","0.03999999910593033"
"161","0.024999999441206455","0.019999999552965164","0.029999999329447746"
"162","0.0400000000372529","0.029999999329447746","0.05000000074505806"
"163","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"164","0.019999999552965164","0.019999999552965164","0.019999999552965164"
"165","0.03499999921768904","0.029999999329447746","0.03999999910593033"
"166","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"167","0.03500000014901161","0","0.07000000029802322"
"168","0.06500000040978193","0.029999999329447746","0.10000000149011612"
"169","0.019999999552965164","0","0.03999999910593033"
"170","0.04499999899417162","0.029999999329447746","0.05999999865889549"
"171","0.03000000026077032","0.009999999776482582","0.05000000074505806"
"172","0.05000000074505806","0.05000000074505806","0.05000000074505806"
"173","0.029999999329447746","0.019999999552965164","0.03999999910593033"
"174","0.029999999329447746","0.019999999552965164","0.03999999910593033"
"175","0.03499999921768904","0.029999999329447746","0.03999999910593033"
"176","0.024999999441206455","0.019999999552965164","0.029999999329447746"
"177","0.05000000074505806","0.05000000074505806","0.05000000074505806"
"178","0.014999999664723873","0","0.029999999329447746"
"179","0.04999999888241291","0.019999999552965164","0.07999999821186066"
"180","0.049999999813735485","0.029999999329447746","0.07000000029802322"
"181","0.03999999910593033","0.03999999910593033","0.03999999910593033"
"182","0.0400000000372529","0.029999999329447746","0.05000000074505806"
"183","0.05999999865889549","0.05999999865889549","0.05999999865889549"
"184","0.054999999701976776","0.05000000074505806","0.05999999865889549"
"185","0.06000000052154064","0.05000000074505806","0.07000000029802322"
"186","0.06000000052154064","0.019999999552965164","0.10000000149011612"
"187","0.04499999899417162","0.029999999329447746","0.05999999865889549"
"188","0.07500000111758709","0.05000000074505806","0.10000000149011612"
"189","0.08500000089406967","0.07999999821186066","0.09000000357627869"
"190","0.06499999947845936","0.05999999865889549","0.07000000029802322"
"191","0.03999999910593033","0.03999999910593033","0.03999999910593033"
"192","0.049999999813735485","0.029999999329447746","0.07000000029802322"
"193","0.05999999865889549","0.03999999910593033","0.07999999821186066"
"194","0.07499999925494194","0.07000000029802322","0.07999999821186066"
"195","0.04499999899417162","0.029999999329447746","0.05999999865889549"
"196","0.05000000074505806","0.05000000074505806","0.05000000074505806"
"197","0.04999999888241291","0.03999999910593033","0.05999999865889549"
"198","0.08500000089406967","0.07999999821186066","0.09000000357627869"
"199","0.06999999843537807","0.05999999865889549","0.07999999821186066"
"200","0.0949999988079071","0.07000000029802322","0.11999999731779099"
"201","0.08499999903142452","0.05999999865889549","0.10999999940395355"
"202","0.07500000111758709","0.05999999865889549","0.09000000357627869"
"203","0.024999999441206455","0.019999999552965164","0.029999999329447746"
"204","0.06499999947845936","0.05000000074505806","0.07999999821186066"
"205","0.10000000149011612","0.09000000357627869","0.10999999940395355"
"206","0.054999999701976776","0.05000000074505806","0.05999999865889549"
"207","0.03499999921768904","0.029999999329447746","0.03999999910593033"
"208","0.060000001452863216","0.029999999329447746","0.09000000357627869"
"209","0.08500000089406967","0.07999999821186066","0.09000000357627869"
"210","0.14000000059604645","0.14000000059604645","0.14000000059604645"
"211","0.08500000089406967","0.07999999821186066","0.09000000357627869"
"212","0.15000000223517418","0.11999999731779099","0.18000000715255737"
"213","0.14000000059604645","0.12999999523162842","0.15000000596046448"
"214","0.06999999843537807","0.05999999865889549","0.07999999821186066"
"215","0.10499999672174454","0.07999999821186066","0.12999999523162842"
"216","0.10999999940395355","0.09000000357627869","0.12999999523162842"
"217","0.07000000216066837","0.05000000074505806","0.09000000357627869"
"218","0.13500000536441803","0.09000000357627869","0.18000000715255737"
"219","0.08999999985098839","0.03999999910593033","0.14000000059604645"
"220","0.07499999925494194","0.07000000029802322","0.07999999821186066"
"221","0.09999999776482582","0.07000000029802322","0.12999999523162842"
"222","0.13499999791383743","0.10999999940395355","0.1599999964237213"
"223","0.10999999940395355","0.10000000149011612","0.11999999731779099"
"224","0.16499999910593033","0.1599999964237213","0.17000000178813934"
"225","0.17000000178813934","0.1599999964237213","0.18000000715255737"
"226","0.14000000059604645","0.14000000059604645","0.14000000059604645"
"227","0.14000000059604645","0.12999999523162842","0.15000000596046448"
"228","0.14000000059604645","0.10999999940395355","0.17000000178813934"
"229","0.14999999850988388","0.12999999523162842","0.17000000178813934"
"230","0.1250000037252903","0.10000000149011612","0.15000000596046448"
"231","0.1550000011920929","0.14000000059604645","0.17000000178813934"
"232","0.1599999964237213","0.12999999523162842","0.1899999976158142"
"233","0.11499999836087227","0.10999999940395355","0.11999999731779099"
"234","0.16499999910593033","0.14000000059604645","0.1899999976158142"
"235","0.12000000104308128","0.10000000149011612","0.14000000059604645"
"236","0.14000000059604645","0.12999999523162842","0.15000000596046448"
"237","0.17500000074505806","0.11999999731779099","0.23000000417232513"
"238","0.1899999976158142","0.17000000178813934","0.20999999344348907"
"239","0.14999999850988388","0.12999999523162842","0.17000000178813934"
"240","0.1899999976158142","0.12999999523162842","0.25"
"241","0.16499999538064003","0.11999999731779099","0.20999999344348907"
"242","0.1850000023841858","0.17000000178813934","0.20000000298023224"
"243","0.1600000038743019","0.15000000596046448","0.17000000178813934"
"244","0.20499999821186066","0.20000000298023224","0.20999999344348907"
"245","0.1849999949336052","0.1599999964237213","0.20999999344348907"
"246","0.1599999964237213","0.12999999523162842","0.1899999976158142"
"247","0.1849999949336052","0.12999999523162842","0.23999999463558197"
"248","0.1899999976158142","0.17000000178813934","0.20999999344348907"
"249","0.1599999964237213","0.12999999523162842","0.1899999976158142"
"250","0.2500000074505806","0.23000000417232513","0.27000001072883606"
"251","0.25","0.2199999988079071","0.2800000011920929"
"252","0.22999999672174454","0.20000000298023224","0.25999999046325684"
"253","0.22999999672174454","0.20000000298023224","0.25999999046325684"
"254","0.19500000029802322","0.14000000059604645","0.25"
"255","0.2749999985098839","0.23999999463558197","0.3100000023841858"
"256","0.25","0.1899999976158142","0.3100000023841858"
"257","0.19500000029802322","0.18000000715255737","0.20999999344348907"
"258","0.28999999910593033","0.23999999463558197","0.3400000035762787"
"259","0.26500000059604645","0.25999999046325684","0.27000001072883606"
"260","0.24000000208616257","0.20999999344348907","0.27000001072883606"
"261","0.2550000101327896","0.18000000715255737","0.33000001311302185"
"262","0.29500000178813934","0.2199999988079071","0.3700000047683716"
"263","0.2549999952316284","0.2199999988079071","0.28999999165534973"
"264","0.2750000059604645","0.1899999976158142","0.36000001430511475"
"265","0.32499998807907104","0.25999999046325684","0.38999998569488525"
"266","0.2549999952316284","0.25","0.25999999046325684"
"267","0.3200000077486038","0.2800000011920929","0.36000001430511475"
"268","0.3150000050663948","0.23000000417232513","0.4000000059604645"
"269","0.3100000023841858","0.3100000023841858","0.3100000023841858"
"270","0.3050000071525574","0.30000001192092896","0.3100000023841858"
"271","0.35500000417232513","0.3100000023841858","0.4000000059604645"
"272","0.3700000047683716","0.36000001430511475","0.3799999952316284"
"273","0.3200000077486038","0.27000001072883606","0.3700000047683716"
"274","0.3149999976158142","0.25999999046325684","0.3700000047683716"
"275","0.3100000023841858","0.28999999165534973","0.33000001311302185"
"276","0.35999999940395355","0.3199999928474426","0.4000000059604645"
"277","0.42000000178813934","0.3799999952316284","0.46000000834465027"
"278","0.39000000059604645","0.3499999940395355","0.4300000071525574"
"279","0.36500000953674316","0.36000001430511475","0.3700000047683716"
"280","0.39499998092651367","0.25999999046325684","0.5299999713897705"
"281","0.4099999964237213","0.30000001192092896","0.5199999809265137"
"282","0.4099999964237213","0.4099999964237213","0.4099999964237213"
"283","0.4099999964237213","0.3400000035762787","0.47999998927116394"
"284","0.375","0.3700000047683716","0.3799999952316284"
"285","0.39500001072883606","0.33000001311302185","0.46000000834465027"
"286","0.4399999976158142","0.4000000059604645","0.47999998927116394"
"287","0.39000000059604645","0.3199999928474426","0.46000000834465027"
"288","0.4449999928474426","0.4099999964237213","0.47999998927116394"
"289","0.46000000834465027","0.4300000071525574","0.49000000953674316"
"290","0.3999999910593033","0.38999998569488525","0.4099999964237213"
"291","0.48499999940395355","0.47999998927116394","0.49000000953674316"
"292","0.47999998927116394","0.4300000071525574","0.5299999713897705"
"293","0.4599999934434891","0.44999998807907104","0.4699999988079071"
"294","0.42000000178813934","0.4099999964237213","0.4300000071525574"
"295","0.45499999821186066","0.4399999976158142","0.4699999988079071"
"296","0.4999999850988388","0.4099999964237213","0.5899999737739563"
"297","0.5850000083446503","0.5400000214576721","0.6299999952316284"
"298","0.5649999976158142","0.49000000953674316","0.6399999856948853"
"299","0.5199999958276749","0.4699999988079071","0.5699999928474426"
"300","0.5049999803304672","0.47999998927116394","0.5299999713897705"
"301","0.5000000149011612","0.46000000834465027","0.5400000214576721"
"302","0.5850000083446503","0.5","0.6700000166893005"
"303","0.5550000071525574","0.5400000214576721","0.5699999928474426"
"304","0.5300000160932541","0.4000000059604645","0.6600000262260437"
"305","0.5349999815225601","0.47999998927116394","0.5899999737739563"
"306","0.6049999892711639","0.5299999713897705","0.6800000071525574"
"307","0.5899999737739563","0.5899999737739563","0.5899999737739563"
"308","0.5699999928474426","0.5600000023841858","0.5799999833106995"
"309","0.6050000190734863","0.550000011920929","0.6600000262260437"
"310","0.5899999737739563","0.5299999713897705","0.6499999761581421"
"311","0.675000011920929","0.6600000262260437","0.6899999976158142"
"312","0.6399999856948853","0.5699999928474426","0.7099999785423279"
"313","0.7100000083446503","0.6600000262260437","0.7599999904632568"
"314","0.6499999761581421","0.5899999737739563","0.7099999785423279"
"315","0.7549999952316284","0.699999988079071","0.8100000023841858"
"316","0.675000011920929","0.6100000143051147","0.7400000095367432"
"317","0.6349999904632568","0.6299999952316284","0.6399999856948853"
"318","0.7849999964237213","0.7300000190734863","0.8399999737739563"
"319","0.7199999988079071","0.6600000262260437","0.7799999713897705"
"320","0.7549999952316284","0.75","0.7599999904632568"
"321","0.7800000011920929","0.7200000286102295","0.8399999737739563"
"322","0.7849999964237213","0.7599999904632568","0.8100000023841858"
"323","0.7950000166893005","0.7400000095367432","0.8500000238418579"
"324","0.7800000011920929","0.7300000190734863","0.8299999833106995"
"325","0.7849999964237213","0.7699999809265137","0.800000011920929"
"326","0.7900000214576721","0.7200000286102295","0.8600000143051147"
"327","0.8099999725818634","0.7799999713897705","0.8399999737739563"
"328","0.7849999964237213","0.7699999809265137","0.800000011920929"
"329","0.8550000190734863","0.7900000214576721","0.9200000166893005"
"330","0.8149999976158142","0.7400000095367432","0.8899999856948853"
"331","0.8050000071525574","0.7200000286102295","0.8899999856948853"
"332","0.8250000178813934","0.800000011920929","0.8500000238418579"
"333","0.8599999845027924","0.8299999833106995","0.8899999856948853"
"334","0.8499999940395355","0.7699999809265137","0.9300000071525574"
"335","0.8449999988079071","0.8299999833106995","0.8600000143051147"
"336","0.8149999976158142","0.7599999904632568","0.8700000047683716"
"337","0.8399999737739563","0.8399999737739563","0.8399999737739563"
"338","0.8599999845027924","0.8399999737739563","0.8799999952316284"
"339","0.8849999904632568","0.8399999737739563","0.9300000071525574"
"340","0.8149999976158142","0.7300000190734863","0.8999999761581421"
"341","0.8600000143051147","0.8100000023841858","0.9100000262260437"
"342","0.9050000011920929","0.8899999856948853","0.9200000166893005"
"343","0.925000011920929","0.9200000166893005","0.9300000071525574"
"344","0.8350000083446503","0.7300000190734863","0.9399999976158142"
"345","0.9149999916553497","0.8999999761581421","0.9300000071525574"
"346","0.9000000059604645","0.8899999856948853","0.9100000262260437"
"347","0.8800000250339508","0.8500000238418579","0.9100000262260437"
"348","0.8799999952316284","0.8600000143051147","0.8999999761581421"
"349","0.9249999821186066","0.8899999856948853","0.9599999785423279"
"350","0.8999999761581421","0.8399999737739563","0.9599999785423279"
"351","0.929999977350235","0.8999999761581421","0.9599999785423279"
"352","0.9449999928474426","0.9399999976158142","0.949999988079071"
"353","0.9300000071525574","0.9200000166893005","0.9399999976158142"
"354","0.9600000083446503","0.949999988079071","0.9700000286102295"
"355","0.9199999868869781","0.8899999856948853","0.949999988079071"
"356","0.9599999785423279","0.9599999785423279","0.9599999785423279"
"357","0.9749999940395355","0.949999988079071","1"
"358","0.9850000143051147","0.9700000286102295","1"
"359","0.9249999821186066","0.8999999761581421","0.949999988079071"
"360","0.9699999988079071","0.9599999785423279","0.9800000190734863"
"361","0.9650000035762787","0.9599999785423279","0.9700000286102295"
"362","0.9800000190734863","0.9700000286102295","0.9900000095367432"
"363","0.9550000131130219","0.9399999976158142","0.9700000286102295"
"364","0.9650000035762787","0.9599999785423279","0.9700000286102295"
"365","0.925000011920929","0.9200000166893005","0.9300000071525574"
"366","0.9650000035762787","0.9599999785423279","0.9700000286102295"
"367","0.9799999892711639","0.9599999785423279","1"
"368","0.9850000143051147","0.9800000190734863","0.9900000095367432"
"369","0.9650000035762787","0.9599999785423279","0.9700000286102295"
"370","0.9950000047683716","0.9900000095367432","1"
"371","0.9699999988079071","0.9399999976158142","1"
"372","0.9950000047683716","0.9900000095367432","1"
"373","0.9800000190734863","0.9700000286102295","0.9900000095367432"
"374","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"375","0.9850000143051147","0.9700000286102295","1"
"376","0.9650000035762787","0.949999988079071","0.9800000190734863"
"377","0.9850000143051147","0.9700000286102295","1"
"378","0.9750000238418579","0.9700000286102295","0.9800000190734863"
"379","0.9950000047683716","0.9900000095367432","1"
"380","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"381","0.9900000095367432","0.9800000190734863","1"
"382","0.9950000047683716","0.9900000095367432","1"
"383","0.9950000047683716","0.9900000095367432","1"
"384","0.9950000047683716","0.9900000095367432","1"
"385","0.9950000047683716","0.9900000095367432","1"
"386","0.9950000047683716","0.9900000095367432","1"
"387","1","1","1"
"388","0.9900000095367432","0.9800000190734863","1"
"389","1","1","1"
"390","0.9850000143051147","0.9800000190734863","0.9900000095367432"
"391","0.9950000047683716","0.9900000095367432","1"
"392","0.9950000047683716","0.9900000095367432","1"
"393","1","1","1"
"394","1","1","1"
"395","0.9900000095367432","0.9800000190734863","1"
"396","0.9900000095367432","0.9900000095367432","0.9900000095367432"
"397","1","1","1"
"398","0.9950000047683716","0.9900000095367432","1"
"399","1","1","1"
"400","1","1","1"
"401","0.9950000047683716","0.9900000095367432","1"
"402","1","1","1"
"403","1","1","1"
"404","0.9950000047683716","0.9900000095367432","1"
"405","1","1","1"
"406","1","1","1"
"407","1","1","1"
"408","0.9950000047683716","0.9900000095367432","1"
"409","1","1","1"
"410","1","1","1"
"411","1","1","1"
"412","1","1","1"
"413","1","1","1"
"414","1","1","1"
"415","1","1","1"
"416","1","1","1"
"417","1","1","1"
"418","1","1","1"
"419","1","1","1"
"420","1","1","1"
"421","1","1","1"
"422","1","1","1"
"423","1","1","1"
"424","1","1","1"
"425","1","1","1"
"426","1","1","1"
"427","1","1","1"
"428","1","1","1"
"429","1","1","1"
"430","1","1","1"
"431","1","1","1"
"432","1","1","1"
"433","1","1","1"
"434","1","1","1"
"435","1","1","1"
"436","1","1","1"
"437","1","1","1"
"438","1","1","1"
"439","1","1","1"
"440","1","1","1"
"441","1","1","1"
"442","1","1","1"
"443","1","1","1"
"444","1","1","1"
"445","1","1","1"
"446","1","1","1"
"447","1","1","1"
"448","1","1","1"
"449","1","1","1"
"450","1","1","1"
"451","1","1","1"
"452","1","1","1"
"453","1","1","1"
"454","1","1","1"
"455","1","1","1"
"456","1","1","1"
"457","1","1","1"
"458","1","1","1"
"459","1","1","1"
"460","1","1","1"
"461","1","1","1"
"462","1","1","1"
"463","1","1","1"
"464","1","1","1"
"465","1","1","1"
"466","1","1","1"
"467","1","1","1"
"468","1","1","1"
"469","1","1","1"
"470","1","1","1"
"471","1","1","1"
"472","1","1","1"
"473","1","1","1"
"474","1","1","1"
"475","1","1","1"
"476","1","1","1"
"477","1","1","1"
"478","1","1","1"
"479","1","1","1"
"480","1","1","1"
"481","1","1","1"
"482","1","1","1"
"483","1","1","1"
"484","1","1","1"
"485","1","1","1"
"486","1","1","1"
"487","1","1","1"
"488","1","1","1"
"489","1","1","1"
"490","1","1","1"
"491","1","1","1"
"492","1","1","1"
"493","1","1","1"
"494","1","1","1"
"495","1","1","1"
"496","1","1","1"
"497","1","1","1"
"498","1","1","1"
"499","1","1","1"
"500","1","1","1"
"501","1","1","1"
"502","1","1","1"
"503","1","1","1"
"504","1","1","1"
"505","1","1","1"
"506","1","1","1"
"507","1","1","1"
"508","1","1","1"
"509","1","1","1"
"510","1","1","1"
"511","1","1","1"
"512","1","1","1"
"513","1","1","1"
"514","1","1","1"
"515","1","1","1"
"516","1","1","1"
"517","1","1","1"
"518","1","1","1"
"519","1","1","1"
"520","1","1","1"
"521","1","1","1"
"522","1","1","1"
"523","1","1","1"
"524","1","1","1"
"525","1","1","1"
"526","1","1","1"
"527","1","1","1"
"528","1","1","1"
"529","1","1","1"
"530","1","1","1"
"531","1","1","1"
"532","1","1","1"
"533","1","1","1"
"534","1","1","1"
"535","1","1","1"
"536","1","1","1"
"537","1","1","1"
"538","1","1","1"
"539","1","1","1"
"540","1","1","1"
"541","1","1","1"
"542","1","1","1"
"543","1","1","1"
"544","1","1","1"
"545","1","1","1"
"546","1","1","1"
"547","1","1","1"
"548","1","1","1"
"549","1","1","1"
"550","1","1","1"
"551","1","1","1"
"552","1","1","1"
"553","1","1","1"
"554","1","1","1"
"555","1","1","1"
"556","1","1","1"
"557","1","1","1"
"558","1","1","1"
"559","1","1","1"
"560","1","1","1"
"561","1","1","1"
"562","1","1","1"
"563","1","1","1"
"564","1","1","1"
"565","1","1","1"
"566","1","1","1"
"567","1","1","1"
"568","1","1","1"
"569","1","1","1"
"570","1","1","1"
"571","1","1","1"
"572","1","1","1"
"573","1","1","1"
"574","1","1","1"
"575","1","1","1"
"576","1","1","1"
"577","1","1","1"
"578","1","1","1"
"579","1","1","1"
"580","1","1","1"
"581","1","1","1"
"582","1","1","1"
"583","1","1","1"
"584","1","1","1"
"585","1","1","1"
"586","1","1","1"
"587","1","1","1"
"588","1","1","1"
"589","1","1","1"
"590","1","1","1"
"591","1","1","1"
"592","1","1","1"
"593","1","1","1"
"594","1","1","1"
"595","1","1","1"
"596","1","1","1"
"597","1","1","1"
"598","1","1","1"
"599","1","1","1"
