"Step","n_bits: 30 - eval/success_count","n_bits: 30 - eval/success_count__MIN","n_bits: 30 - eval/success_count__MAX"
"102","0","0","0"
"103","0","0","0"
"104","0","0","0"
"105","0","0","0"
"106","0","0","0"
"107","0","0","0"
"108","0","0","0"
"109","0","0","0"
"110","0","0","0"
"111","0","0","0"
"112","0","0","0"
"113","0","0","0"
"114","0","0","0"
"115","0","0","0"
"116","0","0","0"
"117","0","0","0"
"118","0","0","0"
"119","0","0","0"
"120","0","0","0"
"121","0","0","0"
"122","0","0","0"
"123","0","0","0"
"124","0","0","0"
"125","0","0","0"
"126","0","0","0"
"127","0","0","0"
"128","0","0","0"
"129","0","0","0"
"130","0","0","0"
"131","0","0","0"
"132","0","0","0"
"133","0","0","0"
"134","0","0","0"
"135","0","0","0"
"136","0","0","0"
"137","0","0","0"
"138","0","0","0"
"139","0","0","0"
"140","0","0","0"
"141","0","0","0"
"142","0","0","0"
"143","0","0","0"
"144","0","0","0"
"145","0","0","0"
"146","0","0","0"
"147","0","0","0"
"148","0","0","0"
"149","0","0","0"
"150","0","0","0"
"151","0","0","0"
"152","0","0","0"
"153","0","0","0"
"154","0","0","0"
"155","0","0","0"
"156","0","0","0"
"157","0","0","0"
"158","0","0","0"
"159","0","0","0"
"160","0","0","0"
"161","0","0","0"
"162","0","0","0"
"163","0","0","0"
"164","0","0","0"
"165","0","0","0"
"166","0","0","0"
"167","0","0","0"
"168","0","0","0"
"169","0","0","0"
"170","0","0","0"
"171","0","0","0"
"172","0","0","0"
"173","0","0","0"
"174","0","0","0"
"175","0","0","0"
"176","0","0","0"
"177","0","0","0"
"178","0","0","0"
"179","0","0","0"
"180","0","0","0"
"181","0","0","0"
"182","0","0","0"
"183","0","0","0"
"184","0","0","0"
"185","0","0","0"
"186","0","0","0"
"187","0","0","0"
"188","0","0","0"
"189","0","0","0"
"190","0","0","0"
"191","0","0","0"
"192","0","0","0"
"193","0","0","0"
"194","0","0","0"
"195","0","0","0"
"196","0","0","0"
"197","0","0","0"
"198","0","0","0"
"199","0","0","0"
"200","0","0","0"
"201","0","0","0"
"202","0","0","0"
"203","0","0","0"
"204","0","0","0"
"205","0","0","0"
"206","0","0","0"
"207","0","0","0"
"208","0","0","0"
"209","0","0","0"
"210","0","0","0"
"211","0","0","0"
"212","0","0","0"
"213","0","0","0"
"214","0","0","0"
"215","0","0","0"
"216","0","0","0"
"217","0","0","0"
"218","0","0","0"
"219","0","0","0"
"220","0","0","0"
"221","0","0","0"
"222","0","0","0"
"223","0","0","0"
"224","0","0","0"
"225","0","0","0"
"226","0","0","0"
"227","0","0","0"
"228","0","0","0"
"229","0","0","0"
"230","0","0","0"
"231","0","0","0"
"232","0","0","0"
"233","0","0","0"
"234","0","0","0"
"235","0","0","0"
"236","0","0","0"
"237","0","0","0"
"238","0","0","0"
"239","0","0","0"
"240","0","0","0"
"241","0","0","0"
"242","0","0","0"
"243","0","0","0"
"244","0","0","0"
"245","0","0","0"
"246","0","0","0"
"247","0","0","0"
"248","0","0","0"
"249","0","0","0"
"250","0","0","0"
"251","0","0","0"
"252","0","0","0"
"253","0","0","0"
"254","0","0","0"
"255","0","0","0"
"256","0","0","0"
"257","0","0","0"
"258","0","0","0"
"259","0","0","0"
"260","0","0","0"
"261","0","0","0"
"262","0","0","0"
"263","0","0","0"
"264","0","0","0"
"265","0","0","0"
"266","0","0","0"
"267","0","0","0"
"268","0","0","0"
"269","0","0","0"
"270","0","0","0"
"271","0","0","0"
"272","0","0","0"
"273","0","0","0"
"274","0","0","0"
"275","0","0","0"
"276","0","0","0"
"277","0","0","0"
"278","0.0033333332588275275","0","0.009999999776482582"
"279","0","0","0"
"280","0","0","0"
"281","0","0","0"
"282","0","0","0"
"283","0","0","0"
"284","0","0","0"
"285","0","0","0"
"286","0","0","0"
"287","0","0","0"
"288","0","0","0"
"289","0","0","0"
"290","0","0","0"
"291","0","0","0"
"292","0","0","0"
"293","0","0","0"
"294","0","0","0"
"295","0","0","0"
"296","0.0033333332588275275","0","0.009999999776482582"
"297","0.0033333332588275275","0","0.009999999776482582"
"298","0.0033333332588275275","0","0.009999999776482582"
"299","0","0","0"
"300","0","0","0"
"301","0","0","0"
"302","0","0","0"
"303","0.0033333332588275275","0","0.009999999776482582"
"304","0.006666666517655055","0","0.019999999552965164"
"305","0","0","0"
"306","0.0033333332588275275","0","0.009999999776482582"
"307","0.0033333332588275275","0","0.009999999776482582"
"308","0.006666666517655055","0","0.019999999552965164"
"309","0","0","0"
"310","0.0033333332588275275","0","0.009999999776482582"
"311","0.006666666517655055","0","0.019999999552965164"
"312","0.009999999776482582","0","0.019999999552965164"
"313","0.0033333332588275275","0","0.009999999776482582"
"314","0.006666666517655055","0","0.019999999552965164"
"315","0","0","0"
"316","0.006666666517655055","0","0.009999999776482582"
"317","0.0033333332588275275","0","0.009999999776482582"
"318","0.009999999776482582","0","0.019999999552965164"
"319","0.033333333830038704","0","0.10000000149011612"
"320","0.016666666294137638","0","0.03999999910593033"
"321","0.029999999950329464","0","0.07000000029802322"
"322","0.009999999776482582","0","0.019999999552965164"
"323","0.019999999552965164","0","0.03999999910593033"
"324","0.030000001192092896","0","0.09000000357627869"
"325","0.01333333303531011","0","0.03999999910593033"
"326","0.04333333236475786","0","0.11999999731779099"
"327","0.02333333281179269","0","0.05999999865889549"
"328","0.07000000153978665","0.029999999329447746","0.15000000596046448"
"329","0.04666666500270367","0","0.12999999523162842"
"330","0.07333333417773247","0","0.20000000298023224"
"331","0.07999999945362408","0","0.2199999988079071"
"332","0.10666666366159916","0","0.28999999165534973"
"333","0.1333333309739828","0.009999999776482582","0.3499999940395355"
"334","0.12666667066514492","0.019999999552965164","0.33000001311302185"
"335","0.17333333256344","0.019999999552965164","0.4699999988079071"
"336","0.14666667145987353","0.029999999329447746","0.36000001430511475"
"337","0.11999999669690926","0.009999999776482582","0.28999999165534973"
"338","0.2333333349476258","0.029999999329447746","0.6200000047683716"
"339","0.22666666035850844","0.03999999910593033","0.5799999833106995"
"340","0.256666657825311","0.03999999910593033","0.5899999737739563"
"341","0.34333334118127823","0.07000000029802322","0.8500000238418579"
"342","0.2933333292603493","0.07000000029802322","0.699999988079071"
"343","0.3199999928474426","0.07999999821186066","0.7699999809265137"
"344","0.29333334291974705","0.05999999865889549","0.7200000286102295"
"345","0.3866666580239932","0.10000000149011612","0.7799999713897705"
"346","0.3699999948342641","0.12999999523162842","0.8299999833106995"
"347","0.4000000059604645","0.1599999964237213","0.8500000238418579"
"348","0.4166666616996129","0.17000000178813934","0.7799999713897705"
"349","0.536666676402092","0.20000000298023224","0.9700000286102295"
"350","0.5300000061591467","0.17000000178813934","0.9800000190734863"
"351","0.5800000031789144","0.3199999928474426","0.9900000095367432"
"352","0.6066666642824808","0.3199999928474426","0.9700000286102295"
"353","0.6533333162466685","0.41999998688697815","0.949999988079071"
"354","0.7066666583220164","0.4099999964237213","1"
"355","0.703333338101705","0.3700000047683716","1"
"356","0.7099999984105428","0.5","0.9800000190734863"
"357","0.7666666607062022","0.4699999988079071","1"
"358","0.7633333404858907","0.5699999928474426","0.9900000095367432"
"359","0.8300000031789144","0.6100000143051147","1"
"360","0.8133333325386047","0.5099999904632568","1"
"361","0.8333333333333334","0.6000000238418579","1"
"362","0.8966666658719381","0.7400000095367432","1"
"363","0.8933333357175192","0.7200000286102295","1"
"364","0.9166666666666666","0.7699999809265137","1"
"365","0.9599999984105428","0.8799999952316284","1"
"366","0.9833333293596903","0.9599999785423279","1"
"367","0.9799999992052714","0.949999988079071","1"
"368","0.9800000190734863","0.9700000286102295","1"
"369","0.9900000095367432","0.9700000286102295","1"
"370","0.9933333396911621","0.9800000190734863","1"
"371","0.996666669845581","0.9900000095367432","1"
"372","0.996666669845581","0.9900000095367432","1"
"373","1","1","1"
"374","1","1","1"
"375","1","1","1"
"376","0.996666669845581","0.9900000095367432","1"
"377","1","1","1"
"378","0.996666669845581","0.9900000095367432","1"
"379","1","1","1"
"380","0.996666669845581","0.9900000095367432","1"
"381","1","1","1"
"382","1","1","1"
"383","0.996666669845581","0.9900000095367432","1"
"384","1","1","1"
"385","1","1","1"
"386","1","1","1"
"387","1","1","1"
"388","1","1","1"
"389","1","1","1"
"390","1","1","1"
"391","0.996666669845581","0.9900000095367432","1"
"392","1","1","1"
"393","1","1","1"
"394","1","1","1"
"395","1","1","1"
"396","1","1","1"
"397","1","1","1"
"398","1","1","1"
"399","1","1","1"
"400","1","1","1"
"401","1","1","1"
"402","1","1","1"
"403","1","1","1"
"404","1","1","1"
"405","1","1","1"
"406","1","1","1"
"407","1","1","1"
"408","1","1","1"
"409","1","1","1"
"410","1","1","1"
"411","1","1","1"
"412","1","1","1"
"413","1","1","1"
"414","1","1","1"
"415","1","1","1"
"416","1","1","1"
"417","1","1","1"
"418","1","1","1"
"419","1","1","1"
"420","1","1","1"
"421","1","1","1"
"422","1","1","1"
"423","1","1","1"
"424","1","1","1"
"425","1","1","1"
"426","1","1","1"
"427","1","1","1"
"428","1","1","1"
"429","1","1","1"
"430","1","1","1"
"431","1","1","1"
"432","1","1","1"
"433","1","1","1"
"434","1","1","1"
"435","1","1","1"
"436","1","1","1"
"437","1","1","1"
"438","1","1","1"
"439","1","1","1"
"440","1","1","1"
"441","1","1","1"
"442","1","1","1"
"443","1","1","1"
"444","1","1","1"
"445","1","1","1"
"446","1","1","1"
"447","1","1","1"
"448","1","1","1"
"449","1","1","1"
"450","1","1","1"
"451","1","1","1"
"452","1","1","1"
"453","1","1","1"
"454","1","1","1"
"455","1","1","1"
"456","1","1","1"
"457","1","1","1"
"458","1","1","1"
"459","1","1","1"
"460","1","1","1"
"461","1","1","1"
"462","1","1","1"
"463","1","1","1"
"464","1","1","1"
"465","1","1","1"
"466","1","1","1"
"467","1","1","1"
"468","1","1","1"
"469","1","1","1"
"470","1","1","1"
"471","1","1","1"
"472","1","1","1"
"473","1","1","1"
"474","1","1","1"
"475","1","1","1"
"476","1","1","1"
"477","1","1","1"
"478","1","1","1"
"479","1","1","1"
"480","1","1","1"
"481","1","1","1"
"482","1","1","1"
"483","1","1","1"
"484","1","1","1"
"485","1","1","1"
"486","1","1","1"
"487","1","1","1"
"488","1","1","1"
"489","1","1","1"
"490","1","1","1"
"491","1","1","1"
"492","1","1","1"
"493","1","1","1"
"494","1","1","1"
"495","1","1","1"
"496","1","1","1"
"497","1","1","1"
"498","1","1","1"
"499","1","1","1"
"500","1","1","1"
"501","1","1","1"
"502","1","1","1"
"503","1","1","1"
"504","1","1","1"
"505","1","1","1"
"506","1","1","1"
"507","1","1","1"
"508","1","1","1"
"509","1","1","1"
"510","1","1","1"
"511","1","1","1"
"512","1","1","1"
"513","1","1","1"
"514","1","1","1"
"515","1","1","1"
"516","1","1","1"
"517","1","1","1"
"518","1","1","1"
"519","1","1","1"
"520","1","1","1"
"521","1","1","1"
"522","1","1","1"
"523","1","1","1"
"524","1","1","1"
"525","1","1","1"
"526","1","1","1"
"527","1","1","1"
"528","1","1","1"
"529","1","1","1"
"530","1","1","1"
"531","1","1","1"
"532","1","1","1"
"533","1","1","1"
"534","1","1","1"
"535","1","1","1"
"536","1","1","1"
"537","1","1","1"
"538","1","1","1"
"539","1","1","1"
"540","1","1","1"
"541","1","1","1"
"542","1","1","1"
"543","1","1","1"
"544","1","1","1"
"545","1","1","1"
"546","1","1","1"
"547","1","1","1"
"548","1","1","1"
"549","1","1","1"
"550","1","1","1"
"551","1","1","1"
"552","1","1","1"
"553","1","1","1"
"554","1","1","1"
"555","1","1","1"
"556","1","1","1"
"557","1","1","1"
"558","1","1","1"
"559","1","1","1"
"560","1","1","1"
"561","1","1","1"
"562","1","1","1"
"563","1","1","1"
"564","1","1","1"
"565","1","1","1"
"566","1","1","1"
"567","1","1","1"
"568","1","1","1"
"569","1","1","1"
"570","1","1","1"
"571","1","1","1"
"572","1","1","1"
"573","1","1","1"
"574","1","1","1"
"575","1","1","1"
"576","1","1","1"
"577","1","1","1"
"578","1","1","1"
"579","1","1","1"
"580","1","1","1"
"581","1","1","1"
"582","1","1","1"
"583","1","1","1"
"584","1","1","1"
"585","1","1","1"
"586","1","1","1"
"587","1","1","1"
"588","1","1","1"
"589","1","1","1"
"590","1","1","1"
"591","1","1","1"
"592","1","1","1"
"593","1","1","1"
"594","1","1","1"
"595","1","1","1"
"596","1","1","1"
"597","1","1","1"
"598","1","1","1"
"599","1","1","1"
