"Step","n_bits: 9 - eval/success_count","n_bits: 9 - eval/success_count__MIN","n_bits: 9 - eval/success_count__MAX"
"1","0.006666666517655055","0","0.019999999552965164"
"2","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"3","0.0033333332588275275","0","0.009999999776482582"
"4","0.006666666517655055","0","0.019999999552965164"
"5","0.006666666517655055","0","0.009999999776482582"
"6","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"7","0","0","0"
"8","0.0033333332588275275","0","0.009999999776482582"
"9","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"10","0","0","0"
"11","0.009999999776482582","0","0.019999999552965164"
"12","0.006666666517655055","0","0.009999999776482582"
"13","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"14","0.016666666294137638","0","0.029999999329447746"
"15","0.006666666517655055","0","0.009999999776482582"
"16","0.019999999552965164","0","0.029999999329447746"
"17","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"18","0.029999999950329464","0.019999999552965164","0.05000000074505806"
"19","0.02333333281179269","0.009999999776482582","0.03999999910593033"
"20","0.01333333303531011","0","0.029999999329447746"
"21","0.016666666294137638","0.009999999776482582","0.029999999329447746"
"22","0.009999999776482582","0","0.019999999552965164"
"23","0.009999999776482582","0","0.019999999552965164"
"24","0.016666666294137638","0.009999999776482582","0.019999999552965164"
"25","0.01333333303531011","0","0.019999999552965164"
"26","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"27","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"28","0.019999999552965164","0.009999999776482582","0.029999999329447746"
"29","0.023333333432674408","0","0.05000000074505806"
"30","0.02333333281179269","0.009999999776482582","0.03999999910593033"
"31","0.0033333332588275275","0","0.009999999776482582"
"32","0.016666666294137638","0","0.029999999329447746"
"33","0.02666666607062022","0.009999999776482582","0.03999999910593033"
"34","0.019999999552965164","0.009999999776482582","0.03999999910593033"
"35","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"36","0.016666666294137638","0.009999999776482582","0.019999999552965164"
"37","0.009999999776482582","0","0.019999999552965164"
"38","0.026666666691501934","0","0.07000000029802322"
"39","0.02666666607062022","0.019999999552965164","0.029999999329447746"
"40","0.023333333432674408","0","0.05000000074505806"
"41","0.033333332588275276","0.029999999329447746","0.03999999910593033"
"42","0.029999999329447746","0.009999999776482582","0.05999999865889549"
"43","0.023333333432674408","0","0.05000000074505806"
"44","0.01333333303531011","0.009999999776482582","0.019999999552965164"
"45","0.02666666607062022","0.019999999552965164","0.029999999329447746"
"46","0.016666666294137638","0","0.029999999329447746"
"47","0.03333333320915699","0.019999999552965164","0.05000000074505806"
"48","0.019999999552965164","0","0.03999999910593033"
"49","0.029999999329447746","0.019999999552965164","0.03999999910593033"
"50","0.03333333320915699","0.019999999552965164","0.05000000074505806"
"51","0.03666666646798452","0","0.07000000029802322"
"52","0.019999999552965164","0.019999999552965164","0.019999999552965164"
"53","0.03333333320915699","0.019999999552965164","0.05000000074505806"
"54","0.0366666658471028","0.009999999776482582","0.07999999821186066"
"55","0.02666666607062022","0.009999999776482582","0.05999999865889549"
"56","0.0366666658471028","0.019999999552965164","0.05999999865889549"
"57","0.033333332588275276","0.029999999329447746","0.03999999910593033"
"58","0.029999999329447746","0","0.05999999865889549"
"59","0.049999999503294625","0.03999999910593033","0.05999999865889549"
"60","0.036666667088866234","0.009999999776482582","0.05000000074505806"
"61","0.056666666020949684","0.05000000074505806","0.05999999865889549"
"62","0.04333333298563957","0.019999999552965164","0.05999999865889549"
"63","0.03666666646798452","0.019999999552965164","0.05000000074505806"
"64","0.05000000074505806","0.05000000074505806","0.05000000074505806"
"65","0.07333333293596904","0.07000000029802322","0.07999999821186066"
"66","0.05666666726271311","0.019999999552965164","0.10000000149011612"
"67","0.0699999990562598","0.05999999865889549","0.07999999821186066"
"68","0.06666666641831398","0.03999999910593033","0.10000000149011612"
"69","0.08000000069538753","0.07000000029802322","0.09000000357627869"
"70","0.07666666557391484","0.05000000074505806","0.11999999731779099"
"71","0.06666666641831398","0.05999999865889549","0.07000000029802322"
"72","0.0466666662444671","0.029999999329447746","0.07000000029802322"
"73","0.07666666681567828","0.05999999865889549","0.10000000149011612"
